Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year
31,5,2024,RRC,404,5,5,2020,30,4,2020,Active:MENTIon 22/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-05,2020-04-30,404/2020
31,5,2024,RRC,403,6,3,2020,19,3,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-03-06,2020-03-19,403/2020
31,5,2024,RRC,384,7,9,2011,22,1,2020,Active: Hg on 4/6/2020,,,,Recommended for dismissal,2024-05-31,2011-09-07,2020-01-22,384/2011
31,5,2024,RRC,194,18,3,2014,13,4,2016,Active,,,,Recommended for dismissal,2024-05-31,2014-03-18,2016-04-13,194/2014
31,5,2024,RRC,2018,3,9,2018,7,1,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2018-09-03,2019-01-07,2018/2018
31,5,2024,RRC,1192,13,8,2020,14,10,2021,Active,,,,Recommended for dismissal,2024-05-31,2020-08-13,2021-10-14,1192/2020
31,5,2024,RRC,591,30,4,2020,7,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-04-30,2020-05-07,591/2020
31,5,2024,RRC,590,29,4,2020,14,5,2020,Active: Hg on 23/6/2020,,,,Recommended for dismissal,2024-05-31,2020-04-29,2020-05-14,590/2020
31,5,2024,RRC,589,29,4,2020,14,5,2020,Active: Hg on 23/6/2020,,,,Recommended for dismissal,2024-05-31,2020-04-29,2020-05-14,589/2020
31,5,2024,RRC,588,29,4,2020,10,12,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-04-29,2020-12-10,588/2020
31,5,2024,RRC,587,29,4,2020,8,6,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2020-04-29,2020-06-08,587/2020
31,5,2024,RRC,586,28,4,2020,7,5,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2020-04-28,2020-05-07,586/2020
31,5,2024,RRC,585,28,4,2020,9,6,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2020-04-28,2020-06-09,585/2020
31,5,2024,RRC,584,28,4,2020,30,4,2020,Active: Hg on 22/6/2020,,,,Recommended for dismissal,2024-05-31,2020-04-28,2020-04-30,584/2020
31,5,2024,RRC,583,28,4,2020,1,3,2021,Active,,,,Recommended for dismissal,2024-05-31,2020-04-28,2021-03-01,583/2020
31,5,2024,RRC,582,28,4,2020,7,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-04-28,2020-05-07,582/2020
31,5,2024,RRC,581,27,4,2020,8,6,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-04-27,2020-06-08,581/2020
31,5,2024,RRC,580,27,4,2020,7,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-04-27,2020-05-07,580/2020
31,5,2024,RRC,579,27,4,2020,27,4,2020,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2020-04-27,2020-04-27,579/2020
31,5,2024,RRC,578,24,4,2020,11,5,2020,Active: Hg on 23/6/2020,,,,Recommended for dismissal,2024-05-31,2020-04-24,2020-05-11,578/2020
31,5,2024,RRC,578B,27,4,2020,26,8,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-04-27,2020-08-26,578B/2020
31,5,2024,RRC,577,24,4,2020,11,5,2020,Active: Hg on 23/6/2020,,,,Recommended for dismissal,2024-05-31,2020-04-24,2020-05-11,577/2020
31,5,2024,RRC,643,11,5,2020,21,5,2020,Active: Hg on 25/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-11,2020-05-21,643/2020
31,5,2024,RRC,644,11,5,2020,21,5,2020,Active: Hg on 25/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-11,2020-05-21,644/2020
31,5,2024,RRC,645,11,5,2020,21,5,2020,Active: Hg on 24/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-11,2020-05-21,645/2020
31,5,2024,RRC,646,11,5,2020,21,5,2020,Active: Hg on 21/5/2020,,,,Recommended for dismissal,2024-05-31,2020-05-11,2020-05-21,646/2020
31,5,2024,RRC,647,12,5,2020,14,5,2020,Active: Hg on 23/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-12,2020-05-14,647/2020
31,5,2024,RRC,648,12,5,2020,21,5,2020,Active: Hg on 24/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-12,2020-05-21,648/2020
31,5,2024,RRC,649,12,5,2020,26,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-12,2020-05-26,649/2020
31,5,2024,RRC,651,13,5,2020,28,5,2020,Active: Hg on 25/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-13,2020-05-28,651/2020
31,5,2024,RRC,652,13,5,2020,28,5,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-13,2020-05-28,652/2020
31,5,2024,RRC,710,26,5,2020,4,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-26,2020-06-04,710/2020
31,5,2024,RRC,709,22,5,2020,3,6,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-03,709/2020
31,5,2024,RRC,708,22,5,2020,26,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-05-26,708/2020
31,5,2024,RRC,707,22,5,2020,8,5,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-05-08,707/2020
31,5,2024,RRC,705,22,5,2020,3,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-03,705/2020
31,5,2024,RRC,704,22,5,2020,3,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-03,704/2020
31,5,2024,RRC,703,22,5,2020,3,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-03,703/2020
31,5,2024,RRC,702,22,5,2020,3,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-03,702/2020
31,5,2024,RRC,701,30,4,2020,26,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-04-30,2020-05-26,701/2020
31,5,2024,RRC,700,22,5,2020,24,8,2020,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-08-24,700/2020
31,5,2024,RRC,699,22,3,2020,22,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-03-22,2020-06-22,699/2020
31,5,2024,RRC,698,22,3,2020,2,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-03-22,2020-06-02,698/2020
31,5,2024,RRC,697,22,5,2020,2,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-02,697/2020
31,5,2024,RRC,696,22,5,2020,2,11,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-11-02,696/2020
31,5,2024,RRC,695,22,5,2020,2,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-22,2020-06-02,695/2020
31,5,2024,RRC,694,22,5,2020,25,10,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-05-22,2021-10-25,694/2020
31,5,2024,RRC,693,21,5,2020,13,8,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-05-21,2020-08-13,693/2020
31,5,2024,RRC,692,21,5,2020,26,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-21,2020-05-26,692/2020
31,5,2024,RRC,691,21,5,2020,2,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-21,2020-06-02,691/2020
31,5,2024,RRC,302,21,2,2020,15,7,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-21,2020-07-15,302/2020
31,5,2024,RRC,304,21,2,2020,9,3,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-21,2020-03-09,304/2020
31,5,2024,RRC,307,21,2,2020,3,3,2020,Active: Hg on 16/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-21,2020-03-03,307/2020
31,5,2024,RRC,308,21,2,2020,3,6,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-21,2020-06-03,308/2020
31,5,2024,RRC,309,21,2,2020,10,3,2020,Active: Hg on 6/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-21,2020-03-10,309/2020
31,5,2024,RRC,310,21,2,2020,26,2,2020,Active: Hg on 27/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-21,2020-02-26,310/2020
31,5,2024,RRC,312,24,2,2020,11,8,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-08-11,312/2020
31,5,2024,RRC,313,24,2,2020,16,3,2020,Active: Mn on 19/5/2021,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-03-16,313/2020
31,5,2024,RRC,314,24,2,2020,25,2,2020,Active: Hg on 8/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-02-25,314/2020
31,5,2024,RRC,315,24,2,2020,10,3,2020,Active: Hg on 6/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-03-10,315/2020
31,5,2024,RRC,316,25,2,2020,19,7,2021,Active: Mention on notice,,,,Recommended for dismissal,2024-05-31,2020-02-25,2021-07-19,316/2020
31,5,2024,RRC,317,24,2,2020,25,2,2020,Active: Hg on 4/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-02-25,317/2020
31,5,2024,RRC,318,24,2,2020,26,2,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-02-26,318/2020
31,5,2024,RRC,319,24,2,2020,24,2,2020,Active: Hg on 11/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-02-24,319/2020
31,5,2024,RRC,320,25,2,2020,21,1,2021,Active,,,,Recommended for dismissal,2024-05-31,2020-02-25,2021-01-21,320/2020
31,5,2024,RRC,321,24,2,2020,11,3,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-24,2020-03-11,321/2020
31,5,2024,RRC,781,8,6,2020,24,8,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-08,2020-08-24,781/2020
31,5,2024,RRC,780,8,6,2020,15,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-06-08,2020-06-15,780/2020
31,5,2024,RRC,779,5,6,2020,3,8,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-05,2020-08-03,779/2020
31,5,2024,RRC,778,5,6,2020,15,6,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2020-06-05,2020-06-15,778/2020
31,5,2024,RRC,777,5,6,2020,15,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-06-05,2020-06-15,777/2020
31,5,2024,RRC,776,3,6,2020,9,6,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-09,776/2020
31,5,2024,RRC,775,3,6,2020,3,6,2020,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-03,775/2020
31,5,2024,RRC,774,3,6,2020,30,9,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-09-30,774/2020
31,5,2024,RRC,773,3,6,2020,8,12,2022,Active: Hg on 12/4/2022,,,,Recommended for dismissal,2024-05-31,2020-06-03,2022-12-08,773/2020
31,5,2024,RRC,772,5,6,2020,11,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-05,2020-06-11,772/2020
31,5,2024,RRC,771,3,6,2020,11,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-11,771/2020
31,5,2024,RRC,770,4,6,2020,5,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-04,2020-06-05,770/2020
31,5,2024,RRC,769,4,6,2020,25,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-04,2020-06-25,769/2020
31,5,2024,RRC,768,4,6,2020,11,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-04,2020-06-11,768/2020
31,5,2024,RRC,767,4,6,2020,9,3,2021,Active: Orders granted,,,,Recommended for dismissal,2024-05-31,2020-06-04,2021-03-09,767/2020
31,5,2024,RRC,766,4,6,2020,11,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-04,2020-06-11,766/2020
31,5,2024,RRC,765,4,6,2020,11,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-04,2020-06-11,765/2020
31,5,2024,RRC,764,4,6,2020,11,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-04,2020-06-11,764/2020
31,5,2024,RRC,763,2,6,2020,4,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-02,2020-06-04,763/2020
31,5,2024,RRC,762,3,6,2020,10,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-10,762/2020
31,5,2024,RRC,761,3,6,2020,10,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-10,761/2020
31,5,2024,RRC,760,3,6,2020,10,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-10,760/2020
31,5,2024,RRC,756,3,6,2020,24,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-06-03,2020-06-24,756/2020
31,5,2024,RRC,676,18,5,2020,29,5,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-18,2020-05-29,676/2020
31,5,2024,RRC,675,18,5,2020,29,5,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-18,2020-05-29,675/2020
31,5,2024,RRC,674,18,5,2020,17,6,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-05-18,2020-06-17,674/2020
31,5,2024,RRC,673,18,5,2020,19,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-18,2020-05-19,673/2020
31,5,2024,RRC,672,18,5,2020,27,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-18,2020-05-27,672/2020
31,5,2024,RRC,671,15,5,2020,22,6,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-15,2020-06-22,671/2020
31,5,2024,RRC,670,15,5,2020,27,5,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-05-15,2020-05-27,670/2020
31,5,2024,RRC,669,15,5,2020,27,5,2020,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2020-05-15,2020-05-27,669/2020
31,5,2024,RRC,668,15,5,2020,13,10,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-05-15,2020-10-13,668/2020
31,5,2024,RRC,667,26,6,2020,20,6,2022,Active: Hg on 16/8/2022,,,,Recommended for dismissal,2024-05-31,2020-06-26,2022-06-20,667/2020
31,5,2024,RRC,665,15,5,2020,27,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-15,2020-05-27,665/2020
31,5,2024,RRC,664,14,5,2020,19,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-14,2020-05-19,664/2020
31,5,2024,RRC,662,14,5,2020,9,3,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-05-14,2021-03-09,662/2020
31,5,2024,RRC,661,14,5,2020,18,5,2020,Active: Orders granted,,,,Recommended for dismissal,2024-05-31,2020-05-14,2020-05-18,661/2020
31,5,2024,RRC,660,14,5,2020,28,5,2020,Active: Hg on 25/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-14,2020-05-28,660/2020
31,5,2024,RRC,659,14,5,2020,18,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-05-14,2020-05-18,659/2020
31,5,2024,RRC,657,14,5,2020,28,5,2020,Active: Hg on 25/6/2020,,,,Recommended for dismissal,2024-05-31,2020-05-14,2020-05-28,657/2020
31,5,2024,RRC,345,26,2,2020,18,11,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-11-18,345/2020
31,5,2024,RRC,344,26,2,2020,12,3,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-03-12,344/2020
31,5,2024,RRC,343,26,2,2020,12,3,2020,Active: Hg on 11/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-03-12,343/2020
31,5,2024,RRC,342,26,2,2020,26,5,2020,Active: Hg on 30/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-05-26,342/2020
31,5,2024,RRC,341,26,2,2020,3,3,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-03-03,341/2020
31,5,2024,RRC,340,26,2,2020,27,2,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-02-27,340/2020
31,5,2024,RRC,339,26,2,2020,13,3,2020,Active:Interparty hearing12/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-03-13,339/2020
31,5,2024,RRC,338,25,2,2020,26,2,2020,Active: Hg on 2/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-25,2020-02-26,338/2020
31,5,2024,RRC,337,25,2,2020,7,3,2022,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-02-25,2022-03-07,337/2020
31,5,2024,RRC,336,25,2,2020,26,2,2020,Active: Hg on 4/6/2020 ,,,,Recommended for dismissal,2024-05-31,2020-02-25,2020-02-26,336/2020
31,5,2024,RRC,335,25,2,2020,27,2,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-25,2020-02-27,335/2020
31,5,2024,RRC,334,26,2,2020,26,2,2020,Active: Hg on 8/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-02-26,334/2020
31,5,2024,RRC,333,25,2,2020,23,6,2020,Active: Hearing within 30 days,,,,Recommended for dismissal,2024-05-31,2020-02-25,2020-06-23,333/2020
31,5,2024,RRC,361,27,2,2020,28,2,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-02-28,361/2020
31,5,2024,RRC,360,28,2,2020,7,5,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-28,2020-05-07,360/2020
31,5,2024,RRC,359,27,2,2020,28,2,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-02-28,359/2020
31,5,2024,RRC,357,27,2,2020,2,3,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-03-02,357/2020
31,5,2024,RRC,356,27,2,2020,28,2,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-02-28,356/2020
31,5,2024,RRC,355,27,2,2020,27,2,2020,Active: Hg on 16/6/2020,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-02-27,355/2020
31,5,2024,RRC,354,27,2,2020,17,3,2020,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-03-17,354/2020
31,5,2024,RRC,353,27,2,2020,15,6,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2020-02-27,2021-06-15,353/2020
31,5,2024,RRC,352,27,2,2020,12,3,2020,Active: Orders struck out,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-03-12,352/2020
31,5,2024,RRC,351,27,2,2020,28,2,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-02-28,351/2020
31,5,2024,RRC,350,27,2,2020,12,3,2020,Active: Hg on 11/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-27,2020-03-12,350/2020
31,5,2024,RRC,349,26,2,2020,15,6,2020,Active,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-06-15,349/2020
31,5,2024,RRC,348,26,2,2020,22,9,2020,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-09-22,348/2020
31,5,2024,RRC,347,26,2,2020,15,3,2020,Active: Hg on 21/5/2020,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-03-15,347/2020
31,5,2024,RRC,346,26,2,2020,28,2,2020,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2020-02-26,2020-02-28,346/2020
31,5,2024,RRC,E006,3,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-03,2024-01-04,E006/2024
31,5,2024,RRC,E007,3,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-03,2024-01-04,E007/2024
31,5,2024,RRC,E009,3,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-03,2024-01-04,E009/2024
31,5,2024,RRC,E010,3,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-03,2024-01-04,E010/2024
31,5,2024,RRC,E011,3,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-03,2024-01-04,E011/2024
31,5,2024,RRC,E012,3,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-03,2024-01-04,E012/2024
31,5,2024,RRC,E013,4,1,2024,4,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-04,2024-01-04,E013/2024
31,5,2024,RRC,E014,4,1,2024,7,2,2024,Active: Mn on 13/3/2024,,,,Needs next date,2024-05-31,2024-01-04,2024-02-07,E014/2024
31,5,2024,RRC,E017,4,1,2024,5,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-04,2024-01-05,E017/2024
31,5,2024,RRC,E018,4,1,2024,22,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-04,2024-01-22,E018/2024
31,5,2024,RRC,E021,5,1,2024,5,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-05,2024-02-05,E021/2024
31,5,2024,RRC,E023,5,1,2024,8,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-05,2024-01-08,E023/2024
31,5,2024,RRC,E160,30,1,2024,31,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-30,2024-01-31,E160/2024
31,5,2024,RRC,E161,30,1,2024,31,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-30,2024-01-31,E161/2024
31,5,2024,RRC,E163,23,1,2024,31,1,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-01-23,2024-01-31,E163/2024
31,5,2024,RRC,E178,2,2,2024,11,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-02,2024-03-11,E178/2024
31,5,2024,RRC,E164,30,1,2024,26,4,2024,Active: Pleadings to be served,,,,Needs next date,2024-05-31,2024-01-30,2024-04-26,E164/2024
31,5,2024,RRC,E166,30,1,2024,31,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-30,2024-01-31,E166/2024
31,5,2024,RRC,E185,31,1,2024,8,2,2024,Active: Hg on 13/3/2024,,,,Needs next date,2024-05-31,2024-01-31,2024-02-08,E185/2024
31,5,2024,RRC,E190,31,1,2024,1,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-31,2024-02-01,E190/2024
31,5,2024,RRC,E186,31,1,2024,1,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-31,2024-02-01,E186/2024
31,5,2024,RRC,E187,31,1,2024,1,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-01-31,2024-02-01,E187/2024
31,5,2024,RRC,E193,1,2,2024,1,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-01,2024-02-01,E193/2024
31,5,2024,RRC,E188,31,1,2024,4,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-31,2024-03-04,E188/2024
31,5,2024,RRC,E169,30,1,2024,9,4,2024,Active: Adjourned,,,,Needs next date,2024-05-31,2024-01-30,2024-04-09,E169/2024
31,5,2024,RRC,E195,1,2,2024,5,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-01,2024-02-05,E195/2024
31,5,2024,RRC,E194,1,2,2024,5,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-01,2024-02-05,E194/2024
31,5,2024,RRC,E199,2,2,2024,5,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-02,2024-02-05,E199/2024
31,5,2024,RRC,E174,31,1,2024,1,2,2024,Active,,,,Needs next date,2024-05-31,2024-01-31,2024-02-01,E174/2024
31,5,2024,RRC,E181,31,1,2024,1,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-31,2024-02-01,E181/2024
31,5,2024,RRC,E192,1,2,2024,5,2,2024,Active,,,,Parties to move court,2024-05-31,2024-02-01,2024-02-05,E192/2024
31,5,2024,RRC,E197,1,2,2024,2,5,2024,Active,,,,Needs next date,2024-05-31,2024-02-01,2024-05-02,E197/2024
31,5,2024,RRC,E157,30,1,2024,30,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-30,2024-01-30,E157/2024
31,5,2024,RRC,E156,1,2,2024,19,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-01,2024-03-19,E156/2024
31,5,2024,RRC,E155,29,1,2024,4,4,2024,Active: Plaintiff to show proof of payment ,,,,Needs next date,2024-05-31,2024-01-29,2024-04-04,E155/2024
31,5,2024,RRC,E154,25,1,2024,30,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-25,2024-01-30,E154/2024
31,5,2024,RRC,E151,29,1,2024,29,1,2024,Active,,,,Needs next date,2024-05-31,2024-01-29,2024-01-29,E151/2024
31,5,2024,RRC,E150 ,29,1,2024,29,1,2024,Active,,,,Needs next date,2024-05-31,2024-01-29,2024-01-29,E150 /2024
31,5,2024,RRC,E183,31,1,2024,31,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-31,2024-01-31,E183/2024
31,5,2024,RRC,E182,31,1,2024,31,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-31,2024-01-31,E182/2024
